customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
2474811,167153,"Que se passe-t-il ? Livraison prévue hier, le tracking amazon indique livraison aujourd'hui alors que les colis ne sont pas expédiés sur le tracking la poste. order n° 171-0075987-3865929 et 171-9027471-0597929 merci [LINK]",2474809,"Bonjour, je suis désolé d'apprendre cela. Je vous invite (pour des raisons de sécurité) à supprimer le numéro de commande de votre post. Avez-vous signalé cet incident à notre SAV?^FT"
2457812,703960,I hd raised a cncrn regrdng a late delvry &amp; a rude behaviour of delivery person but thr ws no rspnse frm u guys d order id is 402-9056105-4815528 anyhw I got d ordr bt whn raised a cncrn y u guys dnt acknwldge action v hv to purse by callng multiple times to CC no which is sad!,2457814,"Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. (2/2) ^MO"
981963,352823,Been delivered wrong item - really bulky computer case. Your reps can't arrange a collection of it on the phone. #customerservice,981962,"I'm sorry you received the wrong item! When you called, what options/information were we able to provide? ^BH"
2845536,502030,"When an order is placed with the seller on our website, the seller takes the complete responsibility of the shipment. As we are unable to create shipping charges refund as refund has already been initiate from seller end. I request you to please contact",2845533,I understand your concern regarding the self return shipping charges. Kindly share your details here: [LINK] and we'll look into the issue for you. ^GD
430706,217419,"Good strategy ,just to close the issue, delivery date extended after my tweet. Atleast don’t do this, they try to close [LINK]",430707,I'm sorry about the delay in the delivery. I'd be sure to pass this along to the concerned team internally for review. ^MA
2277862,662384,I've been on hold this entire time. Still nothing.,2277863,I would like a member of our team to look into this for you. Please provide more info here: [LINK] ^BA
331558,194955,Ok. Danke für die sehr schnelle Antwort. #Amazon,331559,Sehr gern. :) ^SI
1264609,416120,Ordrd product .447198397657 Status shows yesterday delivered.But no one rcvd it.Calld dlvry agent 4rm miss call list.Not rchble.,1264608,"Also, as this is being the social platform, please don't provide order details, as we consider it personal information.^HR"
2532816,274554,Don't repeat it and cheat us as I already told you we have huge trust on amazon,2532820,"The M.R.P. displayed for products on our website represents the full retail price listed on the product itself as shared by Manufacturers, Distributors or Sellers. Please refer here: [LINK] for more information on Pricing. ^AP"
946578,344466,Muchas GRACIAS,946580,Con gusto. Estamos para brindarte asistencia cuando lo necesites. ^LG
317588,191798,"That what you said yesterday when we spoke over the phone, and you re arranged delivery for today. Today got message again delayed!",317590,Sorry again for the delay.^CD
453332,222560,has disappointed me,453331,"Oh, no! It's never our intent to let you down. Without sharing personal or account information, could you tell us a bit about what's going on? ^DG"
2840143,442785,My picture is at 350DPI already and I get an error saying it's less than 300 DPI. This is with a single book.,2840145,Did you purchase the book from Amazon or did you convert the file by sending it to your Kindle: [LINK] ^AF
206848,164985,you may need to rethink your packaging. Could take one parcel out without opening the box. [LINK],206847,Thanks for sharing this with us. We'd love to get your feedback here: [LINK] ^MH
1658326,505961,ももももももモヤさまが！！！ primeビデオに来てるーーーーーーーーー YATTAーーーーーー！！！！ 嬉しいホント嬉しい最高すぎる大江アナーーーー！！！！,1658325,モヤさま来てます！！ ゆるーくまったりとお楽しみください°˖✧◝(⁰▿⁰)◜✧˖° プライム会員特典：モヤモヤさまぁ～ず＞[LINK] MH
2962693,817524,"Thank you. These are intended to be gifts, so I need them to look in new condition. I purchased this new from Amazon (not a seller). It arrived in a bubble mailer with the damage you see above &amp; a dirty &amp; bent cover.",2962692,Thank you for the information. We'd like to help make your holiday shopping a better experience. Have you reached out to us to look into available options? You can do so here: [LINK] ^JP
553401,249062,truly just pissed me off.,553400,"Hi! Maybe we can help. Can you explain in detail, without giving sensitive information, what happened? Let us know! ^DA"
450821,221890,"Amazon, your couriers ‘attempted delivery’ and failed despite me being in, and i’ve been lied to multiple times on the phone saying my item is arriving before 8pm but it hasn’t arrived. What can i do? Sick with your service",450819,I am so sorry for your poor experience! We would like to look into this issue in real-time. Please contact us as soon as possible here: [LINK] ^LS
2652435,748048,fire TVstick快適すぎ。早く買えばよかった～～～abemaTVを大画面で見れる…,2652434,Fire TV Stickのご購入ありがとうございます！これからたくさん観てくださいね♪ (っ´∀｀)っ TN
324358,193271,"Thanks. I will be returning, I understand you will be paying return postage ?",324360,"You will not be charged for return shipping due to our error, Toby! Keep us posted if you need us for anything! ^FR"
229799,170764,Yes have managed to deliver to the wrong address and even got a signature - useless,229802,"Sorry to hear that, have you been able to locate the parcel: [LINK] ^JJ"
2466409,283973,a amazon nao ta deixando eu trocar a minha conta do banco da seller cental help,2466407,"Olá, Gabriella. Você já entrou em contato com o Suporte ao Vendedor? Caso não, pode clicar aqui: [LINK] ^CR"
530834,242946,Amazon.in,530836,I'm sorry you've not received the refund. Please report it to our support team here: [LINK] we'll look into it and help you out. ^AP
1258202,414826,Shows 6-9pm doorstep today.,1258203,"Have you contacted us about the missing order: [LINK] If so, what options were provided? ^KB"
989867,354482,"Paket wurde zugestellt, aber gleich wieder mitgenommen, weil der Lieferant in seinem System die Infos nicht fand. Wir mussten das Paket also wieder mitgeben. Laut Verlauf war niemand da. Zweite u. dritte Lieferung war wg. ""wiedriger"" Umstände nicht möglich. -&gt;",989872,"Das liest sich ja nicht gut. 😕 Hast du schon versucht, unsere Kollegen im Kundenservice telefonisch zu erreichen? Falls nicht: [LINK] Telefonisch lässt es sich am einfachsten klären, wie der Status der Lieferung ist. Gruß ^VM"
1672886,437492,"Hey AMAZON , I did a mistake buying some thing from fake like you , tell me how can I save my money",1672885,Please connect with our support team: [LINK] and we'll get this sorted. [2/2]^SK
2452525,702708,Just received my Kindle Paperweight + it's saying that the Kindle Store is unavailable. Help!,2452523,I'm sorry you're having issues with your Kindle! Reset by holding the power button for 40 seconds. Keep us posted! ^JS
2856674,793992,Ok no desktop. App pra iphone e site mobile continua sem opção de comprar.,2856675,"Bruno, lembra que os e-Books somente podem ser comprados através de nossa página web [LINK] Para fazer a compra desde o celular é preciso entrar na nossa página desde o navegador. ^MB"
1452433,457069,"Why would an item not be left in the ""Safe Place"" details provided? Just had a misdelivery notification &amp; need the item ASAP!",1452432,I'm so sorry. Please let us have a look into this and go over options: [LINK] ^DO
919382,338250,"yup, doesn't seem to affect the underlying search algorithms though.",919384,Thx for the update. We'd like to troubleshoot w you directly. Pls contact us via phone or chat: [LINK] ^MW
1478858,463412,when is the second episode of young Sheldon out?,1478856,We haven't made any announcements yet. Kindly stay tuned. ^PS
2217276,365410,. Not happy with delivery services. Despite of being my order arriving in Ahbd yesterday. Still not delivered to me.,2217274,Sorry to know about the delay. Could you confirm your estimated date of delivery? ^MS
