customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
2858250,794331,"...and if he couldn't deliver in the morning because it was an office address, why did he try again but this time in the evening?!?! Crazy!",2858252,Please let us know when you speak with the supervisor tomorrow! We'd like to make sure this order is reviewed. ^DD
392655,208985,Cuándo podrá verse la 4º temporada de Transparent en ?? Gracias,392654,"Aún no contamos con esta información, las novedades serán anunciadas en el Sitio Web. ^VL"
1289727,122220,Dankeschön für die Information ! Schönen Feierabend den ;),1289728,Den wünschen wir dir auch! ^BL
470851,227103,why cancel this order without reason.. ORDER # 406-9555285-6474713,470849,"I understand your order was canceled. You must have received an email correspondence with the reason of cancellation here:[LINK] Also, please don't provide your order details as we consider them personal info. Our page is visible to public. ^PB"
34552,123487,Order is dispatched yet Prime not activated.,34551,"Please do not worry, you would receive a confirmation mail soon on the prime activation. Appreciate your patience ^BS"
594608,116244,When will I get this refund. No sign yet of my money. How long will it take.,594607,"Hi there! Refunds typically take between 3 and 5 business days to process, depending on your bank's processing speed. If it has been more than 10 business days, please reach out via phone or chat for further assistance: [LINK] ^SP"
388382,207910,I think 40 or 45 in total... I should check on the account for the exact number,388381,Hi there- Were the items all sent together or in separate shipments? ^NV
325439,193519,"thanks - before taking any decision , pls call me",325441,"I've forwarded your request internally, we'll get in touch with you soon.^RS"
1525026,473704,"This link doesn’t work, I’ve attached the order. [LINK]",1525027,"(2/2) If you don't receive it soon, please let us know! ^SB"
561646,251432,"I’ve been told it’d be delivered Wednesday, Thursday, Friday and now tomorrow. DM me [LINK]",561648,We be happy to assist via DM! Please like the AmazonHelp Twitter and click on Message so we can talk! ^AD
2962661,817520,en cours de livraison depuis 19h42,2962659,Quel est le transporteur de votre colis ? ^MA
728804,294576,Zwei Kinder drei Alexa aber ich kann nur ein Musikdienst hinterlegen für multiroom. Aber ich möchte unterschiedlich. Oder geht das.,728806,Schau doch bitte einmal hier: [LINK] Hier sollten alle Fragen beantwortet werden. Liebe Grüße ^DW
2472456,590555,ho ricaricato il mio account con 80€ però non mi è stato accreditato il bonus de 8€. [LINK],2472455,Hai seguito la procedura corretta cliccando sul pulsante giallo presente in questa pagina: [LINK] ^CS
96733,137110,So I've never had drop the ball on my Prime 2-Day shipping. Today that changes. I will get at least one package a day late. Oy.,96731,We'd like to help! Have we missed the delivery date stated in your order confirmation e-mail: [LINK] Please let us know! ^KJ
1676632,204455,"I already replied several times no use, you guys are just wasting my time.cuatomer care also just spending the time and telling liies.",1676633,"We want to help you, hence you need to reply to the email which is sent by our team, so we could get in touch for assistance. ^RS"
2265452,659448,I had filled the form,2265451,We've received your details and we will reach out to you soon. ^GK
2623611,741174,"necesito ayuda para encontar mi pedido, no lo encuentro en mi cuenta. Podemos hablar por md?",2623610,Hola. Claro. Puedes escribirnos por mensaje privado a través de la opción que he habilitado debajo de este mensaje. [LINK]
1327797,429788,Ordered DDR4 ram laptop recieved DDR3 (good price difference) fooling customers who bought product!,1327796,"We're addressing your query via DM, kindly take a look. ^MS"
280159,182728,"I ordered return of order-id:171-3922605-5090734 on 22nd Sept'2017, but the return hasn't happened yet. SHAME ON YOU, Full of SHIT",280158,Please don't provide your order details as we consider it personal info. Our twitter page is visible to public. (2/2)^CB
477773,228169,si grazie! Appena finito di parlarci in chat,477772,"Perfetto, se hai necessità siamo a disposizione. 😉 ^BC"
373311,204459,A porch pirate stole my amazon package filled with dog stuff. I hope you have a dog lol and make good use of it 😂,373308,I'm so sorry to hear your package is missing! We'd like to look into available options with you here: [LINK] ^EP
810236,313060,"Spoken to cust service twice today,lovely ladies but delivery service is shocking! Express instructions ignored-package given to neighbour!",810238,I'm so sorry for the poor delivery experience! I hope we were able to get feedback submitted when you spoke to us! ^KN
1031732,364127,"Bonsoir, oui il est marqué livraison gratuite devant le produit sauf que lorsque je veux passer commande, j’ai une livraison de 16,47 ?",1031734,Je présume que l’adresse de livraison n'est pas en France ! ^RA
120239,142692,ハニワのアニメがAmazonプライムでやると聞いたんですが、まだ配信ページってできてないんですか？？？Amazonプライムのことよくわかってなくて、、どうやって見るんですか！？！,120240,"(1/2)配信ページはこちら＞[LINK] プライム・ビデオはAmazonプライムにご登録いただくことで特典としてお楽しみいだだけます。(開始から30日間無料お試し、それ以降は年会費3,900円または月額400円で選択)MH"
29994,122598,"of no use dear Amazon, please change ur delivery partner as delhivery everyone in my city is pissed of with this service [LINK]",29995,"Sorry to learn that you had issues with our courier partner, I'll forward this feedback internally and we'll look into it.^SU"
2889362,801098,Make available more Kannada films we are awaiting,2889360,Regional content is an integral part of our content in India. Please stay tuned as we expand our content selection. ^AM
1452433,457069,"Why would an item not be left in the ""Safe Place"" details provided? Just had a misdelivery notification &amp; need the item ASAP!",1452432,I'm so sorry. Please let us have a look into this and go over options: [LINK] ^DO
1496010,467339,"Apparently the call was intended for a query on my girlfriend's account, not mine, as we have a joint prime account.",1496011,"Thanks for the update, please let us know if you need anymore help! ^JJ"
1217500,405685,"Sì, hanno stornato l'importo Peccato che per riordinare solo quelli debba pagare le spese perché sotto i 50€. E il corriere è stato pessimo.",1217502,"Daniela permetti a me e al mio team di effettuare una verifica, clicca qui: [LINK] e inserisci i dati richiesti. ^MZ"
1497275,119624,Jaya janaki nayaka full movie upload bro,2110983,TV shows we have available. (2/2)^SU
2807340,782941,When you get the shipping notification 10 minutes before your package is supposed to be delivered. #primefail,2807338,"That is odd! When you check the ""Track Package""option in your order history does the shipping status agree with the notification you received? ^CH"
321163,192512,Ich höre jetzt Verschwörung von David Lagercrantz und bastel dabei die ersten #Weihnachtskarten,321162,Der frühe Vogel fängt den Wurm! :-) Gutes Gelingen und ganz viel Spaß! Gruß ^AK
1137293,168215,wrost customer services .. not connecting my call to executive . have u closed call services ??? call me back,1137289,You may request an immediate call back from us here: [LINK] Keep us posted if you see any error. ^HK
1798894,540519,3 times this week my parcel has been returned to depot without explanation. £5 compensation &amp; still no parcel,1798892,Oh no! I'm sorry that we didn't deliver your parcels! Please contact us here: [LINK] We'll be happy to help! ^FR
2353871,680141,"An logistics driver delivered 2 parcels today and we weren't in, so he left the parcels in our BBQ in case it rained - genius! Much better than Hermes who throw them over the back gate what ever the weather. Thanks!",2353870,Thank you for sharing such a great experience! We do our best to make our customers happy! ^ZW
